Date,Apple,Miscrosoft,ExxonMobil,Johnson&Johnson,JPMorgan,Amazon,GeneralElectric,Facebook,AT&T,S&P500
2017-06-26,34.4057731628418,49.69900131225586,199.7606964111328,117.97791290283203,74.61966705322266,153.58999633789062,65.73701477050781,18.444034576416016,61.29802322387695,2439.070068359375
2017-06-27,33.91264343261719,48.8390007019043,196.86663818359375,116.82701873779297,75.31250762939453,150.5800018310547,64.50672149658203,18.226476669311523,61.19993209838867,2419.3798828125
2017-06-28,34.40813446044922,49.51649856567383,195.92608642578125,115.79727935791016,76.82645416259766,153.24000549316406,65.056640625,18.342510223388672,61.51683807373047,2440.68994140625
2017-06-29,33.90083694458008,48.79650115966797,195.4920196533203,114.77620697021484,77.96405792236328,151.0399932861328,63.83563232421875,18.187801361083984,60.89056396484375,2419.699951171875
2017-06-30,33.9810676574707,48.400001525878906,195.4196319580078,114.47335815429688,78.1778793334961,150.97999572753906,64.2457504272461,18.24098014831543,60.913211822509766,2423.409912109375
2017-07-03,33.858375549316406,47.68299865722656,198.6030731201172,115.0011978149414,79.76898193359375,148.42999267578125,63.53739929199219,18.424701690673828,61.946903228759766,2429.010009765625
2017-07-05,33.997581481933594,48.56999969482422,197.8795623779297,115.64152526855469,80.56880950927734,150.33999633789062,64.38554382324219,18.42953109741211,61.003746032714844,2432.5400390625
2017-07-06,33.67668914794922,48.25699996948242,190.35508728027344,114.67239379882812,80.310791015625,148.82000732421875,63.91023635864258,18.286293029785156,60.45294189453125,2409.75
2017-07-07,34.01881790161133,48.9379997253418,189.19747924804688,114.68968963623047,80.71501922607422,151.44000244140625,64.7397232055664,18.18792724609375,60.52839279174805,2425.179931640625
2017-07-10,34.226444244384766,49.82350158691406,188.40162658691406,113.8330078125,80.1473617553711,153.5,65.22439575195312,18.114151000976562,60.48312759399414,2427.429931640625
2017-07-11,34.337337493896484,49.70650100708008,190.8615264892578,113.55609893798828,79.83777618408203,155.27000427246094,65.23368835449219,18.00102996826172,60.81512451171875,2425.530029296875
2017-07-12,34.38690948486328,50.32550048828125,192.30856323242188,114.42143249511719,79.56256103515625,158.89999389648438,66.31487274169922,18.114151000976562,61.086753845214844,2443.25
2017-07-13,34.86586380004883,50.03150177001953,193.82791137695312,114.10128784179688,80.06998443603516,159.25999450683594,66.89276123046875,17.809215545654297,61.094295501708984,2447.830078125
2017-07-14,35.16552734375,50.09049987792969,193.7555694580078,114.74161529541016,79.33893585205078,159.97000122070312,67.83409881591797,17.853479385375977,61.32818603515625,2459.27001953125
2017-07-17,35.288204193115234,50.50199890136719,194.0449676513672,114.35221862792969,78.59931945800781,159.72999572753906,68.3653793334961,17.897747039794922,61.011295318603516,2459.139892578125
2017-07-18,35.4109001159668,51.22249984741211,194.5514373779297,116.35111999511719,78.32408905029297,162.86000061035156,68.31875610351562,17.701011657714844,60.81512451171875,2460.610107421875
