Date,AAPL,ABT,AIG,AMAT,ARNC,BAC,BSX,C,CMCSA,CSCO,DAL,EBAY,F,FB,FCX,FITB,FOXA,FTR,GE,GILD,GLW,GM,HAL,HBAN,HPQ,INTC,JPM,KEY,KMI,KO,MRK,MRO,MSFT,MU,NFLX,NVDA,ORCL,PFE,QCOM,RF,SBUX,T,V,VZ,WFC,XOM,XRX,YAHOY
9/21/2011,39.25945663,19.99351311,20.84594917,9.356330872,22.47046089,5.897679806,5.929999828,24.06410027,8.637716293,12.69568539,7.349734783,13.56902313,7.470106602,,29.26257706,8.069839478,13.31699848,83.0553894,11.93061543,18.04329872,10.8520956,17.17084312,31.39438057,3.832512379,7.984340191,17.35410881,24.66362381,5.000023365,19.34849548,27.08336258,24.93614006,20.52747917,21.59194756,6.610000134,18.3571434,13.3788166,26.71459389,13.64430714,41.55198669,3.171706438,16.80984879,18.99178886,19.91238594,25.3819046,19.18609047,56.42579651,17.64451981,5.451708317
9/22/2011,38.27639771,19.58776474,19.62880325,8.933785439,20.95722961,5.601871967,5.619999886,22.59309769,8.305802345,12.28692436,6.963873863,13.32912445,7.207866669,,26.42593956,7.929421425,12.87942791,81.75152588,11.66687012,17.43837166,10.21225166,16.33166504,29.27398109,3.766717672,7.591448784,17.10099411,23.79381561,4.881979465,18.72176933,26.5126133,24.37242508,19.0742054,20.8193264,6.429999828,18.36142921,12.49121094,25.62936211,13.3766222,40.24091721,2.996474743,16.2663765,18.62269592,19.23281288,25.20486069,18.74912643,54.28542709,16.74934196,5.171303272
9/23/2011,38.51263809,19.69210434,20.1556282,9.132120132,20.87431335,5.832971096,5.760000229,23.55490875,8.455953598,12.51134014,7.505917072,13.50168324,7.387685299,,26.61505127,8.12765789,13.30048656,81.88189697,11.79874229,17.47930145,10.39747143,16.94490814,28.33456421,3.78316617,7.431631088,17.52812576,24.05394363,4.814524174,18.59787941,26.35624695,24.30979347,19.08285332,20.8193264,6.650000095,18.47999954,12.75009727,26.13580704,13.34603119,40.45004654,3.00523591,16.30850029,18.68980408,19.62051392,25.41024017,19.16990662,54.34031677,16.72577858,5.284543514
9/26/2011,38.40499496,19.61095619,21.30920029,8.951033592,21.66202545,6.101047516,5.929999828,25.19564056,8.653524399,12.81590939,7.625349522,13.69949532,7.55252552,,27.76614952,8.689324379,13.49037743,83.0553894,12.07800484,17.98871994,10.38905048,17.00946236,30.18655396,4.09568882,7.561483383,17.59140205,25.72854042,5.118068218,19.19546318,26.88007736,24.7482338,20.09495735,21.1350174,6.579999924,18.88857079,12.77783394,26.86832619,13.59077358,40.68330002,3.154183388,16.63711357,19.01863861,19.66407776,25.75017357,20.06002808,56.22980499,17.43250084,5.18748045
9/27/2011,38.03253937,19.78484535,21.2365303,9.304589272,21.72421455,5.990120411,6.090000153,25.45023346,8.823432922,12.88002872,7.478355885,13.68686867,7.582494259,,28.62947655,8.631504059,13.60595989,82.40346527,12.22539139,18.21613693,10.7594862,17.09822273,30.8307209,4.071016788,7.854486942,17.82869911,25.66349983,5.075908661,19.69831085,27.19673157,25.16318703,20.03440094,21.32610321,6.460000038,18.21285629,12.79632282,27.24815559,13.5754776,41.64850235,3.162945032,16.78878021,19.24009132,19.48983002,26.12552261,20.19758987,57.16278458,17.83298302,5.478669167
9/28/2011,37.81819916,19.67278481,20.62795258,9.149371147,20.66701508,5.694314003,6.090000153,24.44128227,8.693037033,12.69568539,7.450793266,13.31649876,7.440137386,,26.55749321,8.398443222,13.1436224,79.92612457,11.98491764,17.82043457,10.51533508,16.46883583,29.05031204,3.980550051,7.721301556,17.64677429,24.76929665,4.881979465,19.39951897,26.6064415,25.00659752,19.16070938,21.25132561,6.119999886,18.16285706,12.40799904,26.63318825,13.43016052,41.06938553,3.00523591,16.61183357,19.15956116,19.08687782,26.09011078,19.78490067,56.50420761,17.25725937,5.408568859
9/29/2011,37.20476151,20.03601837,20.79145432,9.157991409,20.85358238,5.869947433,6.099999905,25.3653717,8.570547104,12.70370007,7.303798199,12.9082489,7.492583752,,25.76816368,8.70641613,13.15187836,81.23000336,12.30296421,17.85227013,10.65846157,16.75125504,28.85347939,4.103913784,7.917747498,17.56767654,25.51717949,5.252976418,19.18089294,26.99345207,25.57030678,19.30776596,21.14332962,5.869999886,16.17000008,12.10288334,26.81406403,13.75138283,40.32134247,3.11037612,16.08099747,19.35417938,19.09995079,26.30965996,20.22186852,57.92328262,17.32807732,5.575731754
9/30/2011,36.32362747,19.76165581,19.93763161,8.933785439,19.83785057,5.657335281,5.909999847,24.15839386,8.266289711,12.42318153,6.890377045,12.41161633,7.245328903,,25.03640366,8.406769753,12.78035641,79.66537476,11.80650043,17.64759064,10.40588951,16.28325272,27.30568504,3.94765234,7.474914074,16.87951851,24.48478508,5.000023365,18.86752892,26.41098022,25.60162163,18.66763687,20.67809486,5.039999962,16.18142891,11.56662178,25.99110413,13.52193737,39.11485291,2.91762042,15.71025372,19.139431,18.67085457,26.06178284,19.51786232,56.94324875,16.45458984,5.500238895
10/3/2011,35.68349075,19.3791008,18.58423615,8.49399662,18.44899178,5.111938953,5.53000021,21.79158783,8.13247776,12.1747179,6.10946703,11.83080769,7.020551205,,24.55951691,8.157063484,12.39232159,73.79803467,11.39536572,17.19730568,10.0017767,15.92014694,25.6594696,3.840735435,7.391674519,16.31001472,23.289814,4.822956085,18.56873512,25.57439423,24.71691895,17.53442574,20.37900925,4.329999924,16.1785717,10.91940784,25.26762581,13.25425243,38.32660294,2.646009445,15.25104141,18.89784241,18.35285187,25.73601151,18.75721741,55.78291702,15.86439705,5.537985802
10/4/2011,35.48345184,19.51435471,18.66597939,8.85617733,18.90503693,5.32455349,5.630000114,22.99856567,8.456021309,12.5368185,6.697445869,12.35269356,7.55252552,,26.41771889,8.85624218,12.8298912,73.40686035,11.5272398,17.22914696,10.01861572,17.28380394,27.29673576,4.038118839,7.664700031,16.78460693,24.81513405,5.059045792,18.98412132,25.50011635,24.54467392,18.24376678,21.05194283,4.519999981,16.41428566,11.92721176,25.94589233,13.45310497,39.75831985,2.794957161,15.69340134,18.99850082,18.46611214,25.7784977,19.59068871,57.10007477,16.54902267,5.737504005
10/5/2011,36.03117752,19.75006294,19.40172195,9.132120132,19.42327309,5.333794594,5.690000057,23.30030632,8.639757156,13.00352764,6.826066971,12.84932613,7.912170887,,28.30058289,8.847917557,13.19315815,76.53613281,11.84528542,17.80678368,10.6079464,17.96967316,28.96979332,4.087463856,7.944386005,17.28292084,25.29077148,5.134931087,19.37765694,25.6173954,24.63079643,19.58458328,21.50887108,4.949999809,17.10857201,12.3525219,26.68745804,13.75138283,40.83613586,2.91762042,16.03043938,19.29152298,18.51185226,25.68515778,19.82535362,57.97817612,16.83231354,5.86152935
10/6/2011,35.94734573,19.77711487,20.00121689,9.270095825,20.48046303,5.805240154,5.639999866,24.53557396,8.82349968,13.4782877,7.147618294,13.23232365,8.234348297,,28.67880058,9.247445107,13.18490314,77.18806458,12.04697418,18.03420448,11.3656559,18.03422546,30.82178497,4.325969696,8.340603828,17.42530251,26.55366516,5.522791862,19.45781517,25.56266022,24.59948349,20.06900978,21.88272095,4.960000038,17.6057148,12.842556,27.19389915,13.94258499,40.91656494,3.206753016,16.22002602,19.35966492,18.97797012,25.78568459,20.52936745,57.93111801,16.99757195,5.958591938
10/7/2011,35.22624588,19.91236496,19.04747391,9.235602379,20.12806511,5.453968048,5.619999886,23.22486877,8.811515808,13.40586567,7.165992737,13.07659912,8.009570122,,27.96348,8.806298256,13.41607094,76.66650391,12.02370262,17.87956047,11.28146553,17.75988388,29.81079292,4.079240322,8.28400135,17.63095284,25.17595863,5.19395256,19.19546318,25.76203728,24.7482338,19.48942757,21.80795097,4.949999809,16.74428558,13.08294678,27.10328102,14.10319519,40.40177917,2.978950739,16.54021835,19.38010788,18.78629684,25.96520424,19.85772705,57.67240143,16.92674828,5.926237583
10/10/2011,37.03709412,20.33355904,20.1556282,9.49430275,20.91577339,5.805240154,5.699999809,24.97876358,9.206954002,13.75187588,7.395670891,13.59427643,8.399187088,,29.62434387,9.130916595,13.9774847,78.75265503,12.52016258,18.48903656,11.55929184,18.25208282,31.17070961,4.317744732,8.570346832,18.09762764,26.48805809,5.455337524,19.581707,26.15296364,25.32759857,20.67453575,22.38119125,5.159999847,15.945714,13.66544056,28.06380653,14.47030926,41.89785004,3.154183388,17.23956871,19.87756157,19.43973923,26.49656868,21.14435768,59.8049202,17.65858459,6.034085274
10/11/2011,38.13065338,20.36447716,20.31912994,9.468434334,21.35107994,5.888436794,5.630000114,26.25174713,9.178993225,13.67140579,7.542665482,13.8173399,8.421665192,,29.14746475,9.080975533,13.87840939,76.92727661,12.52016258,18.0569458,11.53403759,18.1552639,31.74330139,4.309518337,8.630279541,18.18463707,26.48805809,5.56495142,19.56713295,26.11387062,24.99877357,20.37176514,22.43103981,5.199999809,15.52285671,13.51750565,28.02756119,14.41676807,41.5439415,3.180468798,17.41230202,19.60498428,19.71417618,26.20933914,21.07962036,59.79706955,17.54054451,6.212034225
10/12/2011,38.31164169,20.61280251,21.58169365,9.744380951,20.83285332,6.082561493,5.650000095,27.53415489,9.426645279,13.88062,7.73559618,13.78367043,8.526561737,,29.71881676,9.580389977,14.10957813,78.62226868,12.72185135,18.32529831,11.41616726,18.88953781,31.37648201,4.457557201,8.613632202,18.28746605,27.22611427,5.699859142,19.60356712,26.37970352,25.49984169,20.31987,22.39780045,5.199999809,16.23142815,13.50826168,28.19067574,14.3938303,41.85762787,3.346939087,17.48814011,19.75489998,19.85793495,26.33141136,21.80789757,60.49485397,17.65858459,6.174287796
10/13/2011,38.90604782,20.54189873,20.91861534,9.985833168,20.93650436,5.74977684,5.619999886,26.06315422,9.410666466,14.017416,7.974464417,13.77946091,8.496590614,,29.18059158,9.34732914,14.13434696,78.23112488,12.58222198,18.48448563,11.41616726,18.67974472,31.33174324,4.309518337,8.533721924,18.50102806,25.91401672,5.531224728,19.61814499,26.34842682,25.60162163,20.45827675,22.58057785,5.519999981,16.7157135,14.29415989,28.21785355,14.34793854,42.87913132,3.224276304,17.31118965,19.82985687,20.16940117,26.58273315,21.13626289,59.87547302,17.80023575,6.017908573
10/14/2011,40.19869995,20.77035904,21.2274437,10.00308037,21.2681675,5.722044468,5.690000057,26.77979851,9.56245327,14.12202454,7.873403072,14.17929268,8.661427498,,30.44751358,9.43888855,14.18388462,77.83998108,12.87699986,18.38897133,11.54245663,19.49471664,33.48793411,4.30129528,8.69354248,18.5880394,26.15183258,5.489064693,19.59628487,26.52433777,25.82084465,21.23681068,22.65534592,5.699999809,16.57714272,14.53455544,28.86123276,14.5620842,44.22238159,3.241799593,17.78726196,19.87756157,20.45691681,26.80534363,21.58132553,61.23967361,18.24878502,5.845351696
10/17/2011,40.00722885,20.49856949,20.20104408,9.82199192,19.85858727,5.574139595,5.550000191,26.33661652,9.354744911,13.81624794,7.717221737,13.98148155,8.541545868,,29.07294464,8.839590073,13.93620205,77.57920074,12.58997917,18.12971497,10.99522114,18.70395088,30.848629,4.128586292,8.27734375,18.41402626,25.45477867,5.252976418,20.54366684,26.19205284,25.29627991,20.62263298,22.41441917,5.440000057,16.76142883,13.81337452,28.29940796,14.29440308,43.14456177,3.031520605,17.3406868,19.77533913,19.86228943,26.52528954,19.76062393,60.73792267,17.63497543,5.823781967
10/18/2011,40.22154999,20.65612411,21.29102898,10.05481815,21.01941872,6.138023853,5.659999847,28.17536163,9.498542786,14.08984089,8.002023697,14.25505066,8.826265335,,29.29651642,9.330682755,14.06004238,78.36152649,12.9623251,18.53907013,11.44984531,18.99443626,31.57330322,4.375314236,8.527061462,18.50894356,26.95549583,5.598676682,20.44892311,26.09041214,25.67208862,21.48767662,22.68857574,5.769999981,15.96285725,14.31265259,28.8884182,14.50854969,43.88455963,3.355700493,17.884161,19.9048214,20.45474243,26.7407074,20.9258709,61.85121918,18.15434837,5.91545248
10/19/2011,37.97157288,20.97518349,20.48262215,9.899600983,20.25243568,5.916167259,5.639999866,27.71331787,9.402679443,13.8082037,7.809093475,13.96464634,8.661427498,,28.46845818,8.872888565,13.78759575,77.97036743,12.81494045,18.55726051,11.15517998,18.63133049,30.31182098,4.309518337,8.317299843,19.17336655,26.44706154,5.37101984,20.09912109,26.20378113,25.47635269,21.3233223,22.5390358,5.53000021,15.63142872,14.02603054,28.53500938,14.38617992,42.30805969,3.259322882,17.23956871,19.82304001,19.62051392,26.60428238,20.37561226,61.49055862,18.01270103,5.688972473
10/20/2011,37.65626907,21.29030609,20.809618,9.77025032,20.62555885,5.980876446,5.389999866,28.36395645,9.414661407,13.83234406,7.992835522,13.5311451,8.766324043,,28.80796432,9.680272102,13.91143417,79.14382935,12.90026951,18.6527729,11.09624863,18.52643585,30.83967209,4.013445854,8.237388611,18.67504883,27.16871071,5.742016792,20.57280922,26.2389698,25.67990875,21.48767662,22.46426582,5.590000153,15.92571449,13.32334232,28.57125854,14.32499313,41.83349609,3.233037949,17.26906395,19.75489998,19.89714241,26.64017868,20.84495544,61.71007919,17.96548462,5.710542202
10/21/2011,37.4238472,21.21546555,21.80876923,10.08069038,21.2059803,5.971632004,5.389999866,28.57140541,9.718232155,13.98523235,7.956088543,13.51851845,9.185908318,,30.2901783,9.705239296,14.20039654,79.92612457,12.65203953,18.86200142,11.56771183,19.64802933,29.97183228,4.029892445,8.450481415,19.00725746,27.40652657,5.860061169,21.29428482,26.65725136,26.1105175,22.32677078,22.56395912,5.460000038,16.71999931,13.38806343,29.10589409,14.577384,41.8415451,3.311892748,17.73249435,19.85029984,20.35018921,26.86995125,21.29001236,62.82337952,18.48485947,5.775250912
10/24/2011,38.65266037,21.05396652,22.83517647,10.28764915,21.9315033,6.211979389,5.510000229,29.79724121,9.854038239,14.11397743,8.176580429,13.62373734,9.373225212,,32.70809555,9.996563911,14.36551762,78.49190521,12.76063538,19.09851265,12.03075981,20.15637398,31.60014915,4.251950741,8.663574219,19.45020676,28.34960556,6.04556036,21.8481369,26.53215981,26.25145149,22.71603584,22.58888817,5.659999847,16.97714233,13.8873415,29.78550911,14.80683231,43.12042236,3.417032242,17.92207718,19.67993927,20.52008438,26.51811028,21.45994568,62.8547287,18.88618469,5.888491154
10/25/2011,37.89061356,20.87277794,21.96318626,10.14105415,21.01941872,5.971632004,5.420000076,29.13717079,9.670302391,14.17835236,7.753971577,13.32912445,9.313282967,,31.63991547,9.730212212,13.93620205,77.57920074,12.58222198,18.67551994,11.55087376,20.05954361,31.42122459,4.120362282,8.340603828,19.48184776,27.46394157,5.851629734,21.94287872,26.17250824,25.76603508,22.26621437,22.27318954,5.489999771,11.0528574,13.36032581,29.3324337,14.43206978,42.08284378,3.250560999,17.39123917,19.35966492,19.75120735,25.98674965,20.6750164,62.28243256,18.93341064,5.823781967
10/26/2011,38.16019058,21.13274956,22.99866676,10.21004391,21.47546196,6.091804504,5.460000038,29.37291336,9.905964851,14.17030525,7.864217281,13.08080769,8.893698692,,32.54248047,9.988241196,13.92794514,78.62226868,12.68306923,18.87109947,11.89605236,20.16444206,32.09223175,4.260174274,8.573676109,19.53721619,28.02978134,6.138309479,21.61494064,26.37578964,26.25927544,22.78524208,22.09041786,5.46999979,11.34285736,13.51750565,29.35961342,14.74564457,41.50372696,3.364461899,17.44179726,19.59135628,20.04307365,26.43194199,20.84495544,63.56037903,19.35834312,5.818389893
10/27/2011,38.5497818,21.32182503,24.08865738,10.81367588,23.50691986,6.67417717,5.639999866,32.2206192,9.822081566,14.8381834,7.937713623,13.59006691,9.05104351,,35.39926529,10.39609528,14.72878075,80.96922302,13.47430611,19.15309525,12.98210716,21.2376194,34.8478508,4.441109657,8.986542702,19.87733459,30.35876465,6.30694294,21.67383194,26.80581474,26.86213493,24.01360893,22.63872528,5.699999809,11.55142879,14.09999847,30.50138855,15.1739397,43.04804611,3.714926958,18.14536667,20.08198929,20.56147003,27.04230881,21.90500069,64.19541168,20.23182487,5.877706528
10/28/2011,38.57455826,21.35727119,23.92515945,10.88266182,23.98369789,6.794350147,5.809999943,32.2111969,9.526503563,14.93474674,7.818279266,13.9941082,8.991101265,,35.44067383,10.24627113,14.69575977,81.88189697,13.38121796,19.46238136,12.8894968,21.34251404,35.00889206,4.498677731,9.302853584,19.75868797,30.08813477,6.180467606,21.42352104,26.94654465,27.48846626,24.19526291,22.41441917,5.880000114,12.02000046,14.42360401,30.52857399,15.15864372,42.81478119,3.741211891,17.90522766,20.26597786,20.71393585,27.02075577,21.91309166,63.88181686,20.13739586,5.931629658
10/31/2011,38.55836487,21.21940231,22.42642784,10.62396336,22.30462646,6.313660622,5.889999866,29.78780746,9.36673069,14.91060352,7.827467442,13.39646435,8.751339912,,33.3374176,9.996563911,14.46458721,81.62114716,12.9623251,18.94841957,12.03075981,20.85837555,33.42530823,4.260174274,8.860019684,19.41065598,28.50542259,5.952810287,21.05541801,26.70807648,27.01088524,22.51708221,22.12364769,5.590000153,11.72571468,13.6839323,29.69490242,14.73034668,41.50372696,3.443316936,17.846241,19.9729557,20.31316757,26.55401421,20.96632957,61.22398376,19.3111248,5.839960098
11/1/2011,37.77058029,20.78216934,21.27286339,10.27902794,21.55838013,5.916167259,5.579999924,27.50587082,9.178993225,14.154212,7.652909279,13.00084209,8.301783562,,32.09532928,9.48050499,13.77933884,78.75265503,12.42708015,18.67097092,11.69399834,18.8249836,31.53752899,4.087463856,8.537051201,18.90443039,26.82428932,5.758880615,20.4811821,26.20768738,26.66639709,21.95479774,21.59194756,5.289999962,11.44142818,12.99973869,28.71624756,14.78388596,40.32939148,3.241799593,17.37018013,19.55728149,19.60962105,26.18780327,20.04384232,59.53835297,18.74454308,5.575731754
11/2/2011,37.85632324,20.82943916,21.97226906,10.38250732,22.24442291,6.211979389,5.690000057,28.1282196,9.194973946,14.36342716,7.579414368,13.37542057,8.354230881,,32.93994141,9.846738815,13.95271492,80.83883667,12.60549545,18.66187286,11.75292969,18.72008896,32.72744751,4.334192276,8.62694931,18.86488342,27.58694458,6.02869606,20.65786934,26.49306679,26.76817703,22.49978065,21.60856247,5.429999828,11.91285706,12.77783394,29.25087929,14.93684673,41.9702301,3.399508715,17.34911156,19.81623077,19.92981148,26.424757,20.59678078,60.65951157,19.09866142,5.581124783
11/3/2011,38.39546204,21.2075882,22.37192917,10.6584549,22.59784508,6.387612343,5.869999886,29.03375244,9.314801216,14.62896633,7.625349522,13.90993309,8.481606483,,33.21321869,9.996563911,13.93620205,74.71071625,12.9312973,18.61638641,12.08969212,19.3898201,33.86370087,4.358865261,8.936600685,19.31176758,28.19379234,6.205764771,20.73885727,26.83708382,27.03437233,23.1312561,22.04057121,5.840000153,13.18428612,13.54524517,30.00298882,15.20452881,45.13127136,3.49588728,17.44179726,20.06154633,20.29572868,26.89149857,20.98708153,61.82766724,19.71245766,5.635048866
11/4/2011,38.12588501,21.00669479,21.71794319,10.7101984,22.72257614,5.999363422,5.769999981,28.61871147,9.087125778,14.50826836,7.67128706,13.76683521,8.444145203,,33.38709641,9.996563911,13.87015343,73.79803467,12.71409416,18.52087784,12.24123287,19.05092049,33.24636459,4.317744732,8.979886055,18.94468498,27.85756683,6.180467606,20.84192276,26.49697685,26.63508224,23.38212395,21.80795097,5.889999866,12.85999966,13.70242405,29.49554443,15.036273,45.44497299,3.522171497,18.61722183,19.8707428,20.17811775,26.69044304,20.65369415,61.56112289,19.97213936,5.608086586
11/7/2011,38.07730484,21.12486649,21.54535675,10.70157051,22.34836578,5.962389946,5.789999962,28.81679916,9.047179222,14.49217606,7.634538174,13.66582489,8.406683922,,34.16546631,10.19632721,13.99399471,76.1449585,12.71409416,18.68461418,12.42645073,19.37368011,34.01579666,4.391764164,9.282876968,19.37560844,28.07898903,6.231057167,20.5842514,26.66507149,26.86995697,23.80599785,22.26488113,5.849999905,12.97571468,13.62845707,29.78550911,15.34984779,45.78278351,3.644833803,18.63407135,20.06154633,20.24782372,26.81251526,20.66996193,62.2118721,19.9485321,5.505630493
11/8/2011,38.69648743,21.37302399,21.8541832,10.89991093,22.41073608,6.036340714,5.840000153,29.63743782,9.091117859,14.73357773,7.53347683,13.85521889,8.698890686,,34.68714142,10.39609528,14.21690845,75.4930191,12.78391075,18.74829483,12.53589725,20.2047863,34.74048996,4.515127659,9.269556999,19.75066757,28.71863174,6.357533455,20.72413254,26.83708382,26.98739624,24.44612694,22.56395912,5.909999847,12.92428589,13.94281769,30.45606804,15.51207256,45.87125778,3.837589979,18.68884468,20.07517242,20.59196281,26.94176483,21.5725441,62.90591049,20.16100883,5.446314812
11/9/2011,37.65341949,20.85308075,20.47354126,10.46874046,21.20496368,5.694314003,5.760000229,27.21324921,8.631771088,14.17030525,7.349734783,13.12289524,8.271812439,,32.12845612,9.763504982,13.57293797,74.1891861,12.29520512,18.13426399,11.97182655,18.00194931,32.59326172,4.210828781,8.766794205,19.02448654,26.6848793,5.978106499,19.89958763,26.20378113,26.45500755,23.23506165,21.76641464,5.349999905,12.57857132,13.24012947,28.62562752,14.94041348,44.5682373,3.574741125,18.09480667,19.70038414,20.28484726,26.48938751,20.32030869,61.03673172,19.09866142,5.554162502
11/10/2011,36.69512939,21.25092125,21.0276165,10.56359863,21.30890656,5.574139595,5.860000134,27.00572777,8.855451584,14.97497749,7.000623226,12.94191933,8.234348297,,32.45967865,9.996563911,13.8866663,73.27649689,12.45810795,18.26616478,12.26648617,18.31664085,33.36266708,4.251950741,8.909966469,19.20004845,26.84888458,6.113013744,20.19406509,26.34451485,27.37885666,23.6416378,21.8328743,5.179999828,12.15999985,13.3788166,28.75249481,15.28804588,44.40737152,3.62731123,18.33495331,19.8707428,20.26523972,26.80534363,20.39349747,62.06986618,19.19308853,5.618871689
11/11/2011,36.63796997,21.47937965,21.66343498,10.97751617,22.03653336,5.740532875,5.900000095,27.66601563,8.995256424,15.30489635,7.303798199,13.36700344,8.346737862,,33.00619125,10.13806629,14.1756258,74.1891861,12.64427757,18.68461418,12.7884655,18.16333008,34.52576447,4.367088795,9.182991028,19.83047104,27.29172134,6.298511505,20.29713058,26.62989235,28.16178513,24.50668526,22.35626602,5.429999828,12.53571415,13.85036087,29.3324337,15.44254684,45.54148102,3.653596401,18.6804142,20.04791641,20.72700691,26.94176483,20.85698128,62.87434006,19.38195419,5.537985802
11/14/2011,36.12738037,21.36514282,21.38186264,10.81367588,21.57917023,5.592628479,5.840000153,26.76991463,8.871430397,15.24052429,7.404857635,13.219697,8.256827354,,32.86542892,9.880037308,14.10132313,72.49419403,12.48913765,18.40262222,12.97883701,18.55064011,34.47207642,4.284846306,9.096420288,19.65490913,26.69307137,6.087717056,20.41492844,26.50088692,27.92690277,24.06315994,22.2316494,5.349999905,12.24571419,13.58222866,29.26900291,15.28804588,45.92757034,3.522171497,18.38550568,19.89118576,20.43513107,26.56837654,20.4097538,62.27495956,19.24030876,5.451708317
11/15/2011,37.03899765,21.46755981,21.00036812,10.89991093,21.53759193,5.666579723,5.820000172,26.43033791,8.907381058,15.38536549,7.349734783,13.23653221,8.144439697,,32.78261566,9.954946518,14.40679836,71.32072449,12.56670856,18.49813271,13.13959026,18.8411274,34.81206131,4.284846306,9.402740479,20.22149467,26.816082,6.155171394,20.5842514,26.58298302,27.97387695,24.14142227,22.38231659,5.460000038,12.32571411,13.75789928,29.86707306,15.3498497,46.16887665,3.539694071,18.69547653,19.93207359,20.82937622,26.7407074,20.56424904,62.37748718,19.24030876,5.500238895
11/16/2011,36.6522522,21.18001175,20.39179039,10.75331211,20.72680855,5.453968048,5.579999924,25.33615112,8.591826439,15.12786388,6.963873863,12.85353565,7.912170887,,31.64818954,9.97159481,13.86189842,69.49530029,12.37277699,18.27526283,13.05498219,18.27629471,34.89258957,4.251950741,9.299526215,19.90228844,25.80740929,6.10458231,20.44437408,26.19596672,27.47281265,24.02837181,21.82150269,6.739999771,11.59714317,13.48052311,28.98809433,15.1180954,45.75062943,3.539694071,18.26662064,19.61179733,20.5326004,26.31704712,20.27965355,61.71498871,18.93341064,5.360036373
11/17/2011,35.95116806,21.03820992,19.87404823,9.942718506,19.99918556,5.36152792,5.460000038,24.52494049,8.487974167,14.87037086,6.688257694,12.47895622,7.619957924,,30.49720001,9.830091476,13.71328926,69.36492157,12.13230324,18.01601028,12.72501183,17.58235741,33.1390152,4.177930355,9.086432457,19.4234848,25.00374222,6.020262718,20.84928322,26.04350281,27.27707863,23.01088333,21.37787628,6.329999924,10.92285728,12.99973869,27.92788506,15.0408411,45.34845352,3.452077866,17.84625244,19.49595451,20.09292793,26.35295868,20.06010437,61.40739059,18.69732666,5.338467598
11/18/2011,35.71587753,21.08154297,19.87404823,9.684016228,20.14471436,5.343039513,5.420000076,24.78905487,8.559871674,14.82209206,6.761756897,12.54629612,7.567510128,,30.58827782,9.896683693,13.4738636,69.10415649,12.14006042,18.13881683,12.69116783,17.49359703,32.17275238,4.2437253,9.319504738,19.38358879,25.11034966,5.969673634,20.79775047,26.34451485,27.36320877,22.72390366,21.17698097,6.289999962,11.15142822,12.87953949,27.72852898,15.08719254,44.77737045,3.592264652,17.84201241,19.51639557,19.9632206,26.18062019,20.07637215,61.43894196,18.60289764,5.424745083
11/21/2011,35.15099335,20.78612137,19.0838089,9.458200455,19.68735313,5.07496357,5.300000191,23.58167076,8.595822334,14.48412704,6.623948097,12.10016823,7.530046463,,29.92583084,9.588710785,13.44909477,68.97377777,11.82201385,16.49231148,12.29351234,16.98525429,31.18860435,4.079240322,8.943260193,18.8090229,24.5281086,5.775743008,21.04806328,25.78157616,26.7290287,22.87174034,20.9258709,6.090000153,10.63857174,13.52675152,27.10328102,14.64686203,43.82055664,3.478363276,17.69764519,19.32559586,20.05115891,25.90057373,19.6616745,60.65814972,18.36681938,5.295328617
11/22/2011,35.8654213,20.75460815,19.0838089,9.18027401,19.25078201,4.964035034,5.309999943,23.07230568,8.543894768,14.41975594,6.688257694,12.22222233,7.560019493,,29.51180649,9.447212219,13.54816818,71.5814743,11.62808418,17.62939644,12.22582531,16.72704506,30.15076828,3.972323895,8.873337746,18.545681,24.11807251,5.70828867,21.0627861,25.78940392,26.47066689,22.61953926,20.75010109,6.099999905,10.06428528,13.94281769,27.01266289,14.60050392,43.99010468,3.417032242,17.95240974,19.13478661,19.96981621,25.98674965,19.45838547,59.96409607,18.10713005,5.349251747
11/23/2011,34.95857239,20.62067604,18.2572422,8.867606163,18.46079063,4.751423359,5.320000172,22.17619896,8.416075706,14.00936699,6.54126358,12.01599312,7.365210056,,28.46845818,9.105946541,13.23443794,69.756073,11.42639637,18.02965546,11.88739395,16.33166504,28.80875397,3.857183933,8.583664894,18.11475563,23.27340698,5.62397337,20.62842178,25.35938644,25.9852581,21.60205841,20.48224449,5.710000038,9.785714149,13.35107803,26.27867317,14.25287914,42.01184082,3.224276304,17.51506424,18.77362823,19.62907791,25.38356781,18.87292671,58.82049179,17.823843,5.257581711
11/25/2011,34.63279724,20.50250626,18.22999001,8.824179649,18.60631752,4.779155731,5.269999981,22.28939056,8.388116837,14.08179092,6.54126358,11.88131332,7.305268764,,28.00475693,9.130916595,13.18490314,70.27762604,11.40312386,17.86591148,11.80278587,16.41235161,28.45087814,3.881858349,8.453810692,18.13869286,23.35541344,5.649382114,21.34989929,25.30856133,25.9617672,21.44551659,20.33995056,5.5,9.122857094,12.98124409,26.04306793,14.25287914,41.87456512,3.233037949,17.34097862,18.67822266,19.56971931,25.38356781,19.11686897,58.28416443,17.87105751,5.246796608
